Table S1: IEI Candidate Genes without Filter,X1,pLI,AssociatedGene,pNull,pRec,InItan,Pathway1,Pathway2,BothPathways,,
1763,785,0.93167,FOXN3,1.25E-05,0.068314,NEW,TRUE,FALSE,FALSE,,
1764,1762,0.93536,PTK2B,2.54E-13,0.064643,KNOWN,TRUE,TRUE,TRUE,,
1765,2286,0.93602,TRAF4,2.15E-06,0.06398,KNOWN,TRUE,TRUE,TRUE,,
1766,183,0.93667,BCL2L1,0.00025013,0.063076,KNOWN,TRUE,TRUE,TRUE,,
1767,638,0.93711,ELK1,0.00024583,0.062646,KNOWN,FALSE,TRUE,FALSE,,
1768,1999,0.93716,SIK1,8.40E-08,0.062841,KNOWN,FALSE,TRUE,FALSE,,
1769,192,0.93717,BECN1,4.15E-07,0.062829,KNOWN,FALSE,TRUE,FALSE,,
1770,2408,0.93914,WWTR1,9.35E-06,0.060851,NEW,FALSE,TRUE,FALSE,,
1771,886,0.93934,GRB2,4.58E-05,0.060616,KNOWN,TRUE,TRUE,TRUE,,
1772,884,0.93945,GRB10,1.55E-08,0.06055,KNOWN,TRUE,TRUE,TRUE,,
1773,2425,0.93965,YWHAZ,4.52E-05,0.060303,KNOWN,TRUE,TRUE,TRUE,,
1774,1793,0.94029,PURA,0.00021576,0.059497,KNOWN,TRUE,FALSE,FALSE,,
1775,2337,0.94063,UBE2H,4.33E-05,0.059322,KNOWN,TRUE,FALSE,FALSE,,
1776,265,0.94099,CCAR2,1.20E-10,0.059006,NEW,FALSE,TRUE,FALSE,,
1777,630,0.94133,EIF4E,8.52E-06,0.058663,KNOWN,TRUE,TRUE,TRUE,,
1778,2111,0.9417,ST3GAL2,8.39E-06,0.058293,NEW,TRUE,FALSE,FALSE,,
1779,204,0.94286,BMI1,7.97E-06,0.057135,KNOWN,FALSE,TRUE,FALSE,,
1780,330,0.94308,CDC14B,3.23E-07,0.056924,NEW,TRUE,FALSE,FALSE,,
1781,1353,0.94335,MRC1,7.80E-06,0.056645,NEW,FALSE,TRUE,FALSE,,
1782,538,0.944,DIS3L2,5.20E-10,0.056,NEW,TRUE,FALSE,FALSE,,
1783,238,0.94473,CALM1,0.00017768,0.055091,KNOWN,FALSE,TRUE,FALSE,,
1784,1982,0.94507,SGMS1,1.46E-06,0.054927,NEW,TRUE,FALSE,FALSE,,
1785,595,0.9458,E2F3,6.98E-06,0.054195,KNOWN,TRUE,TRUE,TRUE,,
1786,113,0.94635,ARHGAP25,5.64E-08,0.053646,NEW,TRUE,FALSE,FALSE,,
1787,2365,0.94665,VASP,1.36E-06,0.053344,KNOWN,FALSE,TRUE,FALSE,,
1788,1849,0.94689,RBX1,0.00016082,0.052953,KNOWN,FALSE,TRUE,FALSE,,
1789,774,0.94721,FNTA,1.32E-06,0.052786,NEW,FALSE,TRUE,FALSE,,
1790,1184,0.94734,LIMCH1,7.47E-13,0.052664,NEW,TRUE,FALSE,FALSE,,
1791,820,0.94798,GATA1,0.00015264,0.051865,KNOWN,TRUE,TRUE,TRUE,,
1792,1618,0.94801,PIM2,0.00015244,0.051838,NEW,TRUE,FALSE,FALSE,,
1793,1224,0.94812,MAF1,3.09E-05,0.05185,NEW,FALSE,TRUE,FALSE,,
1794,327,0.94879,CD86,2.99E-05,0.051176,KNOWN,TRUE,TRUE,TRUE,,
1795,1928,0.94884,RUNX2,1.22E-06,0.05116,KNOWN,FALSE,TRUE,FALSE,,
1796,1902,0.95062,RPL13,0.00013399,0.049244,NEW,FALSE,TRUE,FALSE,,
1797,964,0.95087,HMGB2,0.0001323,0.048996,KNOWN,FALSE,TRUE,FALSE,,
1798,1344,0.95091,MOB1A,0.00013203,0.048956,NEW,TRUE,FALSE,FALSE,,
1799,74,0.95208,ANGPT1,2.10E-07,0.04792,KNOWN,TRUE,FALSE,FALSE,,
1800,780,0.95337,FOXC1,0.00011615,0.046517,NEW,FALSE,TRUE,FALSE,,
1801,1176,0.9546,LDB2,4.47E-06,0.045399,NEW,TRUE,FALSE,FALSE,,
1802,415,0.95549,CNTFR,4.26E-06,0.04451,NEW,FALSE,TRUE,FALSE,,
1803,1851,0.95567,RCC2,1.73E-07,0.044332,NEW,TRUE,FALSE,FALSE,,
1804,900,0.95571,GSK3B,1.72E-07,0.044292,KNOWN,TRUE,TRUE,TRUE,,
1805,1539,0.95577,PARD3,1.97E-14,0.044228,KNOWN,TRUE,TRUE,TRUE,,
1806,335,0.95625,CDC34,9.91E-05,0.043655,KNOWN,FALSE,TRUE,FALSE,,
1807,206,0.9564,BMP4,2.00E-05,0.04358,KNOWN,FALSE,TRUE,FALSE,,
1808,1712,0.9565,PRDM1,1.65E-07,0.043505,KNOWN,TRUE,FALSE,FALSE,,
1809,2212,0.95662,TIAM1,3.81E-15,0.043382,KNOWN,TRUE,TRUE,TRUE,,
1810,1690,0.95777,PPP1CC,3.73E-06,0.042226,KNOWN,TRUE,TRUE,TRUE,,
1811,438,0.95936,CRK,1.67E-05,0.040623,KNOWN,FALSE,TRUE,FALSE,,
1812,601,0.95987,ECE1,1.11E-09,0.040127,KNOWN,TRUE,FALSE,FALSE,,
1813,187,0.96038,BCL6,1.30E-07,0.039615,KNOWN,TRUE,TRUE,TRUE,,
1814,1684,0.9604,PPM1G,1.30E-07,0.039604,KNOWN,TRUE,FALSE,FALSE,,
1815,2012,0.96042,SKP2,6.42E-07,0.039578,KNOWN,FALSE,TRUE,FALSE,,
1816,611,0.96051,EFNA5,7.67E-05,0.039412,KNOWN,TRUE,FALSE,FALSE,,
1817,967,0.96115,HNF1A,1.24E-07,0.038851,NEW,TRUE,TRUE,TRUE,,
1818,1866,0.96134,RGS19,7.28E-05,0.038583,NEW,FALSE,TRUE,FALSE,,
1819,845,0.96154,GLS,4.95E-09,0.038457,NEW,TRUE,FALSE,FALSE,,
1820,2382,0.96271,VMP1,5.54E-07,0.037294,NEW,TRUE,FALSE,FALSE,,
1821,859,0.96272,GNAZ,6.65E-05,0.037213,NEW,TRUE,FALSE,FALSE,,
1822,1824,0.96305,RARA,2.67E-06,0.036945,KNOWN,TRUE,TRUE,TRUE,,
1823,104,0.96322,ARAF,5.35E-07,0.036779,KNOWN,FALSE,TRUE,FALSE,,
1824,1027,0.96333,IL13RA1,1.30E-05,0.036656,KNOWN,FALSE,TRUE,FALSE,,
1825,1295,0.96349,MCL1,6.32E-05,0.036451,KNOWN,TRUE,FALSE,FALSE,,
1826,2422,0.964,YWHAG,6.10E-05,0.035935,KNOWN,FALSE,TRUE,FALSE,,
1827,682,0.96413,ERG,5.03E-07,0.035865,KNOWN,TRUE,TRUE,TRUE,,
1828,2403,0.96491,WNT3A,1.16E-05,0.035081,NEW,FALSE,TRUE,FALSE,,
1829,2338,0.96496,UBE2I,5.70E-05,0.034978,KNOWN,FALSE,TRUE,FALSE,,
1830,1767,0.96626,PTP4A2,5.19E-05,0.03369,NEW,TRUE,FALSE,FALSE,,
1831,1234,0.96673,MAP2K2,2.06E-06,0.033269,KNOWN,FALSE,TRUE,FALSE,,
1832,1020,0.96799,IGF1R,2.15E-13,0.032008,KNOWN,TRUE,TRUE,TRUE,,
1833,92,0.96811,APBB1,1.54E-08,0.031892,KNOWN,FALSE,TRUE,FALSE,,
1834,1250,0.96825,MAP3K8,1.83E-06,0.031747,KNOWN,TRUE,TRUE,TRUE,,
1835,1983,0.96861,SH2B1,7.30E-08,0.031394,KNOWN,FALSE,TRUE,FALSE,,
1836,1993,0.96874,SHB,1.77E-06,0.031262,KNOWN,FALSE,TRUE,FALSE,,
1837,1818,0.96928,RAP1GAP2,5.74E-10,0.030724,NEW,TRUE,FALSE,FALSE,,
1838,1480,0.96958,NR3C1,1.37E-08,0.030417,KNOWN,TRUE,TRUE,TRUE,,
1839,465,0.96962,CTNNA1,1.13E-10,0.030382,NEW,TRUE,TRUE,TRUE,,
1840,850,0.96994,GNA12,3.90E-05,0.030021,KNOWN,TRUE,TRUE,TRUE,,
1841,728,0.96995,FBXO5,1.60E-06,0.030047,NEW,TRUE,TRUE,TRUE,,
1842,180,0.96998,BCL11A,3.23E-07,0.030024,NEW,TRUE,FALSE,FALSE,,
1843,1317,0.96998,MET,1.84E-13,0.030022,KNOWN,TRUE,TRUE,TRUE,,
1844,627,0.97031,EIF2S1,7.67E-06,0.029682,NEW,TRUE,TRUE,TRUE,,
1845,1704,0.97071,PPP2R5C,1.24E-08,0.029287,KNOWN,FALSE,TRUE,FALSE,,
1846,1524,0.97107,OTUB1,7.20E-06,0.028927,KNOWN,FALSE,TRUE,FALSE,,
1847,1722,0.97142,PRKACA,1.41E-06,0.028581,NEW,TRUE,TRUE,TRUE,,
1848,1532,0.97169,PAK2,5.65E-08,0.028308,KNOWN,FALSE,TRUE,FALSE,,
1849,1848,0.97173,RBPMS,3.35E-05,0.028239,NEW,TRUE,FALSE,FALSE,,
1850,2193,0.97174,TFDP1,1.37E-06,0.028255,KNOWN,FALSE,TRUE,FALSE,,
1851,288,0.97187,CCNE1,2.75E-07,0.028125,KNOWN,FALSE,TRUE,FALSE,,
1852,1055,0.97198,INPP5D,7.65E-13,0.028025,NEW,TRUE,FALSE,FALSE,,
1853,1115,0.97227,KCNN3,5.37E-08,0.027735,NEW,TRUE,FALSE,FALSE,,
1854,1915,0.97285,RPS6KB1,1.03E-08,0.027148,KNOWN,FALSE,TRUE,FALSE,,
1855,840,0.97303,GLI2,1.70E-11,0.026972,KNOWN,TRUE,FALSE,FALSE,,
1856,669,0.97308,EPS8,8.36E-11,0.02692,KNOWN,TRUE,FALSE,FALSE,,
1857,1752,0.97322,PSEN1,2.43E-07,0.026779,KNOWN,FALSE,TRUE,FALSE,,
1858,693,0.9735,ETV6,2.37E-07,0.026497,NEW,TRUE,FALSE,FALSE,,
1859,2428,0.97382,ZBTB20,2.30E-07,0.026176,NEW,TRUE,FALSE,FALSE,,
1860,1919,0.97463,RRAS2,2.56E-05,0.025341,KNOWN,FALSE,TRUE,FALSE,,
1861,1965,0.97472,SEMA4D,1.75E-09,0.025282,KNOWN,TRUE,FALSE,FALSE,,
1862,158,0.97498,ATXN1,2.06E-07,0.02502,KNOWN,TRUE,FALSE,FALSE,,
1863,2103,0.97545,SRF,4.79E-06,0.024544,KNOWN,TRUE,TRUE,TRUE,,
1864,1521,0.97558,OSBPL9,6.57E-11,0.024416,NEW,TRUE,FALSE,FALSE,,
1865,2396,0.97567,WASF2,9.49E-07,0.024329,NEW,FALSE,TRUE,FALSE,,
1866,1814,0.97576,RAN,2.29E-05,0.024215,KNOWN,FALSE,TRUE,FALSE,,
1867,57,0.9759,AKT1,3.80E-08,0.024102,KNOWN,TRUE,TRUE,TRUE,,
1868,1909,0.9759,RPS6,2.26E-05,0.024073,KNOWN,FALSE,TRUE,FALSE,,
1869,691,0.97596,ETV3,4.55E-06,0.024039,NEW,TRUE,FALSE,FALSE,,
1870,583,0.97603,DUSP6,2.23E-05,0.023943,KNOWN,FALSE,TRUE,FALSE,,
1871,1559,0.97606,PCNA,2.22E-05,0.023917,KNOWN,TRUE,TRUE,TRUE,,
1872,729,0.97611,FBXW11,7.51E-09,0.023891,KNOWN,TRUE,FALSE,FALSE,,
1873,716,0.97612,FAM49B,9.06E-07,0.023875,NEW,TRUE,FALSE,FALSE,,
1874,1634,0.9764,PLAGL1,2.14E-05,0.023577,NEW,TRUE,FALSE,FALSE,,
1875,1623,0.97704,PIP5K1C,6.81E-09,0.022964,NEW,FALSE,TRUE,FALSE,,
1876,929,0.9777,HIF1A,2.59E-10,0.022298,KNOWN,TRUE,TRUE,TRUE,,
1877,1394,0.97791,MYT1,2.10E-12,0.022087,NEW,FALSE,TRUE,FALSE,,
1878,2132,0.9785,STX1A,3.45E-06,0.021496,KNOWN,FALSE,TRUE,FALSE,,
1879,1651,0.97851,PLK1,1.41E-07,0.021489,KNOWN,TRUE,TRUE,TRUE,,
1880,606,0.97863,EEF1A1,3.40E-06,0.021367,NEW,TRUE,FALSE,FALSE,,
1881,2321,0.97889,TUBB,3.30E-06,0.021102,KNOWN,FALSE,TRUE,FALSE,,
1882,2312,0.97908,TSPAN14,3.23E-06,0.020919,NEW,TRUE,FALSE,FALSE,,
1883,2231,0.97912,TLR7,6.50E-07,0.020881,KNOWN,FALSE,TRUE,FALSE,,
1884,2476,0.97927,ZNF331,3.16E-06,0.020727,NEW,TRUE,FALSE,FALSE,,
1885,1140,0.97946,KLF6,1.52E-05,0.020527,KNOWN,TRUE,FALSE,FALSE,,
1886,1327,0.97967,MID1,6.09E-07,0.020332,KNOWN,TRUE,FALSE,FALSE,,
1887,1573,0.98013,PDPK1,2.84E-06,0.019863,KNOWN,TRUE,TRUE,TRUE,,
1888,799,0.98014,FST,2.84E-06,0.019854,KNOWN,TRUE,FALSE,FALSE,,
1889,857,0.98069,GNAQ,5.36E-07,0.019305,KNOWN,TRUE,TRUE,TRUE,,
1890,1349,0.98078,MPRIP,1.49E-12,0.019221,NEW,FALSE,TRUE,FALSE,,
1891,1134,0.98087,KIT,3.60E-11,0.019126,KNOWN,TRUE,TRUE,TRUE,,
1892,1823,0.98099,RAPGEF5,3.54E-11,0.01901,NEW,TRUE,FALSE,FALSE,,
1893,149,0.98109,ATL1,4.22E-09,0.018911,NEW,TRUE,FALSE,FALSE,,
1894,500,0.98117,DAG1,5.04E-07,0.018831,KNOWN,FALSE,TRUE,FALSE,,
1895,1331,0.98119,MITF,2.06E-08,0.018805,KNOWN,TRUE,FALSE,FALSE,,
1896,1870,0.98119,RHEB,1.23E-05,0.018795,KNOWN,FALSE,TRUE,FALSE,,
1897,2048,0.98164,SMG6,5.45E-14,0.018361,NEW,TRUE,FALSE,FALSE,,
1898,1141,0.98178,KLF7,1.13E-05,0.01821,NEW,TRUE,FALSE,FALSE,,
1899,1619,0.98192,PIM3,1.11E-05,0.018068,NEW,TRUE,FALSE,FALSE,,
1900,2253,0.98193,TNFSF13B,1.11E-05,0.018059,KNOWN,TRUE,TRUE,TRUE,,
1901,2091,0.98206,SPI1,1.09E-05,0.017927,KNOWN,TRUE,TRUE,TRUE,,
1902,1083,0.98208,ITGB1,7.48E-10,0.017918,KNOWN,FALSE,TRUE,FALSE,,
1903,2060,0.98213,SND1,1.25E-12,0.01787,KNOWN,TRUE,FALSE,FALSE,,
1904,1995,0.98258,SHH,1.02E-05,0.017413,KNOWN,FALSE,TRUE,FALSE,,
1905,1171,0.9827,LASP1,2.02E-06,0.017298,NEW,FALSE,TRUE,FALSE,,
1906,777,0.98293,FOSL2,9.66E-06,0.017063,KNOWN,TRUE,FALSE,FALSE,,
1907,2420,0.98314,YWHAB,9.36E-06,0.016848,KNOWN,TRUE,TRUE,TRUE,,
1908,361,0.98315,CDK6,1.90E-06,0.01685,KNOWN,TRUE,TRUE,TRUE,,
1909,635,0.98323,ELF3,3.79E-07,0.016765,KNOWN,TRUE,TRUE,TRUE,,
1910,809,0.98325,GAB2,1.55E-08,0.016751,KNOWN,TRUE,TRUE,TRUE,,
1911,1639,0.98337,PLCB1,8.65E-15,0.016633,NEW,TRUE,TRUE,TRUE,,
1912,618,0.98342,EHD1,1.82E-06,0.016581,NEW,TRUE,FALSE,FALSE,,
1913,287,0.98347,CCND3,8.92E-06,0.016521,KNOWN,TRUE,TRUE,TRUE,,
1914,1700,0.98389,PPP2R1A,1.41E-08,0.016115,KNOWN,FALSE,TRUE,FALSE,,
1915,462,0.98442,CTBP1,1.56E-06,0.015579,KNOWN,FALSE,TRUE,FALSE,,
1916,1702,0.98467,PPP2R2B,3.04E-07,0.015327,KNOWN,FALSE,TRUE,FALSE,,
1917,1575,0.98471,PDZRN3,2.50E-09,0.015292,NEW,TRUE,FALSE,FALSE,,
1918,2421,0.98479,YWHAE,7.27E-06,0.0152,KNOWN,FALSE,TRUE,FALSE,,
1919,1843,0.98493,RBM47,2.92E-07,0.015073,NEW,TRUE,FALSE,FALSE,,
1920,1602,0.98499,PIAS3,1.18E-08,0.015012,KNOWN,TRUE,FALSE,FALSE,,
1921,712,0.98528,FAM171A1,2.28E-09,0.01472,NEW,TRUE,FALSE,FALSE,,
1922,1246,0.98535,MAP3K3,4.56E-10,0.014653,KNOWN,FALSE,TRUE,FALSE,,
1923,639,0.98542,ELL,1.10E-08,0.014575,NEW,TRUE,FALSE,FALSE,,
1924,429,0.98555,CPEB4,2.18E-09,0.014455,NEW,TRUE,FALSE,FALSE,,
1925,1490,0.98584,NRP1,1.72E-11,0.014159,KNOWN,TRUE,TRUE,TRUE,,
1926,1688,0.98588,PPP1CA,1.23E-06,0.014114,KNOWN,TRUE,TRUE,TRUE,,
1927,84,0.98631,ANTXR1,1.91E-09,0.013688,NEW,TRUE,FALSE,FALSE,,
1928,286,0.98658,CCND2,5.35E-06,0.013417,KNOWN,TRUE,FALSE,FALSE,,
1929,428,0.98666,COPS6,1.07E-06,0.013343,NEW,FALSE,TRUE,FALSE,,
1930,1799,0.98674,RAB3GAP2,4.11E-17,0.013261,NEW,TRUE,FALSE,FALSE,,
1931,458,0.98711,CSNK2A1,8.13E-09,0.012893,NEW,TRUE,TRUE,TRUE,,
1932,1953,0.98715,SCHIP1,4.81E-06,0.012848,NEW,TRUE,FALSE,FALSE,,
1933,1533,0.98716,PAK3,1.97E-07,0.012838,KNOWN,FALSE,TRUE,FALSE,,
1934,1387,0.98723,MYO18A,6.28E-20,0.012774,NEW,TRUE,FALSE,FALSE,,
1935,1740,0.98732,PRLR,3.86E-08,0.012683,KNOWN,FALSE,TRUE,FALSE,,
1936,2404,0.98732,WNT5A,9.42E-07,0.012675,NEW,FALSE,TRUE,FALSE,,
1937,1208,0.98742,LSAMP,9.25E-07,0.012582,NEW,TRUE,FALSE,FALSE,,
1938,189,0.98761,BCR,5.06E-13,0.012391,KNOWN,FALSE,TRUE,FALSE,,
1939,593,0.9877,E2F1,4.32E-06,0.012295,KNOWN,TRUE,TRUE,TRUE,,
1940,205,0.98799,BMP2,4.07E-06,0.012003,KNOWN,FALSE,TRUE,FALSE,,
1941,2036,0.98803,SMAD1,8.18E-07,0.011968,KNOWN,TRUE,FALSE,FALSE,,
1942,349,0.98806,CDH8,6.74E-09,0.011943,NEW,TRUE,FALSE,FALSE,,
1943,787,0.98806,FOXO3,8.13E-07,0.011938,KNOWN,TRUE,TRUE,TRUE,,
1944,1173,0.98807,LATS2,1.36E-09,0.011927,NEW,TRUE,TRUE,TRUE,,
1945,103,0.98837,AR,3.12E-08,0.011631,KNOWN,TRUE,TRUE,TRUE,,
1946,633,0.98849,ELAVL1,3.67E-06,0.011506,NEW,TRUE,TRUE,TRUE,,
1947,2120,0.98849,STAT6,1.03E-11,0.011514,KNOWN,TRUE,TRUE,TRUE,,
1948,2072,0.98865,SOCS6,3.55E-06,0.011348,KNOWN,TRUE,TRUE,TRUE,,
1949,186,0.98871,BCL3,3.50E-06,0.011289,KNOWN,TRUE,TRUE,TRUE,,
1950,860,0.98876,GNB2,7.00E-07,0.011235,NEW,FALSE,TRUE,FALSE,,
1951,1320,0.98879,MGAT1,3.44E-06,0.011202,NEW,TRUE,FALSE,FALSE,,
1952,2017,0.98914,SLC1A3,1.31E-07,0.010863,NEW,TRUE,FALSE,FALSE,,
1953,1252,0.98919,MAP4K1,1.79E-12,0.010815,KNOWN,FALSE,TRUE,FALSE,,
1954,1933,0.98922,RYK,2.59E-08,0.010778,NEW,FALSE,TRUE,FALSE,,
1955,1698,0.9893,PPP2CA,6.21E-07,0.010699,KNOWN,TRUE,TRUE,TRUE,,
1956,677,0.98931,ERC2,1.74E-12,0.010688,NEW,TRUE,FALSE,FALSE,,
