"","source","target","source_genesymbol","target_genesymbol","is_directed","is_stimulation","is_inhibition","consensus_direction","consensus_stimulation","consensus_inhibition","dip_url","sources","references","curation_effort","dorothea_level","n_references","n_resources"
"723","P49715","O43325","CEBPA","LYRM1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"724","P49715","Q9HD34","CEBPA","LYRM4",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"725","P49715","Q9UPN3","CEBPA","MACF1",1,0,0,0,0,0,NA,"HOCOMOCO_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"726","P49715","A1Z1Q3","CEBPA","MACROD2",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"727","P49715","Q9Y6D9","CEBPA","MAD1L1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;TRRUST_DoRothEA","",1,"A",0,0
"728","P49715","Q96QZ7","CEBPA","MAGI1",1,0,0,0,0,0,NA,"HOCOMOCO_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"729","P49715","Q96JK9","CEBPA","MAML3",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"730","P49715","Q99683","CEBPA","MAP3K5",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"731","P49715","O95819","CEBPA","MAP4K4",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"732","P49715","P27361","CEBPA","MAPK3",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;HOCOMOCO_DoRothEA;PAZAR_DoRothEA","",0,"B",0,0
"733","P49715","O15021","CEBPA","MAST4",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"734","P49715","P31153","CEBPA","MAT2A",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA","",0,"A",0,0
"735","P49715","Q9NR56","CEBPA","MBNL1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"736","P49715","Q5VZF2","CEBPA","MBNL2",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"737","P49715","Q9NUK0","CEBPA","MBNL3",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"738","P49715","P02686","CEBPA","MBP",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"739","P49715","P23508","CEBPA","MCC",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"740","P49715","Q86YR7","CEBPA","MCF2L2",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"741","P49715","Q71F56","CEBPA","MED13L",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"742","P49715","O00470","CEBPA","MEIS1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"743","P49715","Q99685","CEBPA","MGLL",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"744","P49715","P08473","CEBPA","MME",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA","",0,"A",0,0
"745","P49715","P24347","CEBPA","MMP11",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA","",0,"A",0,0
"746","P49715","P05164","CEBPA","MPO",1,0,0,0,0,0,NA,"ReMap_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA","",0,"B",0,0
"747","P49715","P21757","CEBPA","MSR1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA","",1,"A",0,0
"748","P49715","Q9C0I1","CEBPA","MTMR12",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"749","P49715","Q9Y216","CEBPA","MTMR7",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"750","P49715","O43312","CEBPA","MTSS1",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"751","P49715","Q9ULD2","CEBPA","MTUS1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"752","P49715","Q9H7P6","CEBPA","MVB12B",1,0,0,0,0,0,NA,"JASPAR_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"753","P10242","P49715","MYB","CEBPA",1,0,0,0,0,0,NA,"RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA","",1,"A;C",0,0
"754","P49715","P10242","CEBPA","MYB",1,0,0,0,0,0,NA,"JASPAR_DoRothEA;PAZAR_DoRothEA","",0,"A;C",0,0
"755","P49715","P10243","CEBPA","MYBL1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA","",0,"A",0,0
"756","P49715","Q00872","CEBPA","MYBPC1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"757","P01106","P49715","MYC","CEBPA",1,0,1,1,0,1,NA,"DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA","HTRIdb:12695333",1,"A",1,2
"758","P49715","P01106","CEBPA","MYC",1,0,1,0,0,0,NA,"FANTOM4_DoRothEA;PAZAR_DoRothEA;TRRUST_DoRothEA","",0,"A",0,0
"759","P49715","Q15746","CEBPA","MYLK",1,0,0,0,0,0,NA,"HOCOMOCO_DoRothEA;JASPAR_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"760","P49715","O43795","CEBPA","MYO1B",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"761","P49715","O00160","CEBPA","MYO1F",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;HOCOMOCO_DoRothEA;PAZAR_DoRothEA","",0,"B",0,0
"762","P49715","P52179","CEBPA","MYOM1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"763","P49715","Q58DX5","CEBPA","NAALADL2",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"764","P49715","Q96AH0","CEBPA","NABP1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"765","P49715","Q8IVL1","CEBPA","NAV2",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"766","P49715","Q8IVL0","CEBPA","NAV3",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"767","P49715","Q6PIU2","CEBPA","NCEH1",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"768","P49715","Q15596","CEBPA","NCOA2",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"769","P49715","Q9GZM8","CEBPA","NDEL1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"770","P49715","P52848","CEBPA","NDST1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"771","P49715","Q330K2","CEBPA","NDUFAF6",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"772","P49715","Q96PU5","CEBPA","NEDD4L",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"773","P49715","Q14511","CEBPA","NEDD9",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"774","P49715","Q6ZWH5","CEBPA","NEK10",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"775","P49715","Q9HC98","CEBPA","NEK6",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"776","P49715","Q12857","CEBPA","NFIA",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"777","P49715","O00712","CEBPA","NFIB",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"778","P49715","Q16649","CEBPA","NFIL3",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"779","P49715","P23511","CEBPA","NFYA",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA","",0,"A",0,0
"780","P49715","Q13952","CEBPA","NFYC",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA","",0,"A",0,0
"781","P49715","Q5SYE7","CEBPA","NHSL1",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"782","P49715","P40261","CEBPA","NNMT",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"783","P49715","Q99743","CEBPA","NPAS2",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"784","P49715","O15118","CEBPA","NPC1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"785","P49715","P24468","CEBPA","NR2F2",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"786","P49715","Q13285","CEBPA","NR5A1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA","",0,"A",0,0
"787","P49715","O14786","CEBPA","NRP1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"788","P49715","Q96MF7","CEBPA","NSMCE2",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"789","P49715","P49757","CEBPA","NUMB",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"790","P49715","Q9UNF0","CEBPA","PACSIN2",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"791","P49715","Q9NWQ8","CEBPA","PAG1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"792","P49715","Q8TEW0","CEBPA","PARD3",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"793","P49715","Q15365","CEBPA","PCBP1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"794","P49715","P05165","CEBPA","PCCA",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"795","P49715","P35558","CEBPA","PCK1",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;PAZAR_DoRothEA;TRRUST_DoRothEA","",1,"A",0,0
"796","P49715","Q16822","CEBPA","PCK2",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA","",1,"A",0,0
"797","P49715","P12004","CEBPA","PCNA",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA","",0,"A",0,0
"798","P49715","P29122","CEBPA","PCSK6",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"799","P49715","Q07343","CEBPA","PDE4B",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"800","P49715","Q08499","CEBPA","PDE4D",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"801","P49715","Q96HC4","CEBPA","PDLIM5",1,0,0,0,0,0,NA,"HOCOMOCO_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"802","P49715","Q29RF7","CEBPA","PDS5A",1,0,0,0,0,0,NA,"HOCOMOCO_DoRothEA;JASPAR_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"803","P49715","O15055","CEBPA","PER2",1,1,0,1,1,0,NA,"KEGG-MEDICUS;PAZAR_DoRothEA","",0,"A",0,1
"804","P49715","P36871","CEBPA","PGM1",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"805","P49715","Q9C0D0","CEBPA","PHACTR1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"806","P49715","O75167","CEBPA","PHACTR2",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"807","P49715","Q8IXK0","CEBPA","PHC2",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"808","P49715","Q86SQ0","CEBPA","PHLDB2",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"809","P49715","O60346","CEBPA","PHLPP1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"810","P49715","Q9H490","CEBPA","PIGU",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"811","P49715","Q6ZUJ8","CEBPA","PIK3AP1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"812","P49715","P27986","CEBPA","PIK3R1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"813","P49715","P11309","CEBPA","PIM1",1,0,0,0,0,0,NA,"HOCOMOCO_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"814","P49715","P48426","CEBPA","PIP4K2A",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"815","P49715","Q9NQ66","CEBPA","PLCB1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"816","P49715","Q9UPR0","CEBPA","PLCL2",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"817","P49715","Q13393","CEBPA","PLD1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"818","P49715","Q6ZWE6","CEBPA","PLEKHM3",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"819","P49715","Q99541","CEBPA","PLIN2",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"820","P49715","P16435","CEBPA","POR",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"821","P37231","P49715","PPARG","CEBPA",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;TRRUST_DoRothEA","",1,"A;D",0,0
"822","P49715","P37231","CEBPA","PPARG",1,1,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA;RegNetwork_DoRothEA;TFactS_DoRothEA;TRED_DoRothEA","",0,"A;D",0,0
"823","P49715","Q9UBK2","CEBPA","PPARGC1A",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"824","P49715","Q8TCU6","CEBPA","PREX1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"825","P49715","Q9UGJ0","CEBPA","PRKAG2",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"826","P49715","Q02156","CEBPA","PRKCE",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"827","P49715","P24723","CEBPA","PRKCH",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"828","P49715","P16471","CEBPA","PRLR",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"829","P49715","Q92786","CEBPA","PROX1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"830","P49715","Q5JSZ5","CEBPA","PRRC2B",1,0,0,0,0,0,NA,"JASPAR_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"831","P49715","Q9NYI0","CEBPA","PSD3",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"832","P49715","P25786","CEBPA","PSMA1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"833","P49715","P35354","CEBPA","PTGS2",1,0,0,0,0,0,NA,"DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA","DoRothEA:10956548;HTRIdb:10956548",2,"A",1,2
"834","P49715","Q05397","CEBPA","PTK2",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"835","P49715","Q14289","CEBPA","PTK2B",1,0,0,0,0,0,NA,"JASPAR_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"836","P49715","Q93096","CEBPA","PTP4A1",1,0,0,0,0,0,NA,"JASPAR_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"837","P49715","Q12974","CEBPA","PTP4A2",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"838","P49715","Q05209","CEBPA","PTPN12",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"839","P49715","P23470","CEBPA","PTPRG",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"840","P49715","P06737","CEBPA","PYGL",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"841","P49715","O95716","CEBPA","RAB3D",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;PAZAR_DoRothEA","",0,"B",0,0
"842","P49715","Q5R372","CEBPA","RABGAP1L",1,0,0,0,0,0,NA,"HOCOMOCO_DoRothEA;JASPAR_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"843","P49715","O15315","CEBPA","RAD51B",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"844","P49715","Q2PPJ7","CEBPA","RALGAPA2",1,0,0,0,0,0,NA,"HOCOMOCO_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"845","P49715","Q13905","CEBPA","RAPGEF1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"846","P49715","Q9Y4G8","CEBPA","RAPGEF2",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"847","P49715","Q8WZA2","CEBPA","RAPGEF4",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"848","P49715","P06400","CEBPA","RB1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA","",0,"A",0,0
"849","P49715","A0AV96","CEBPA","RBM47",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"850","P49715","P29558","CEBPA","RBMS1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"851","P49715","Q6XE24","CEBPA","RBMS3",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"852","P49715","Q06330","CEBPA","RBPJ",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"853","P49715","Q93062","CEBPA","RBPMS",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"854","P49715","P53805","CEBPA","RCAN1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"855","P49715","Q9P2R6","CEBPA","RERE",1,0,0,0,0,0,NA,"DoRothEA;PAZAR;PAZAR_DoRothEA;ReMap_DoRothEA","PAZAR:20219941",1,"B",1,2
"856","P49715","O94955","CEBPA","RHOBTB3",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"857","P49715","Q8WYP3","CEBPA","RIN2",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"858","P49715","Q8TB24","CEBPA","RIN3",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"859","P49715","P10153","CEBPA","RNASE2",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA","",0,"A",0,0
"860","P49715","O75116","CEBPA","ROCK2",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"861","P49715","Q92766","CEBPA","RREB1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"862","P49715","Q9NQC3","CEBPA","RTN4",1,0,0,0,0,0,NA,"HOCOMOCO_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"863","P49715","Q7L099","CEBPA","RUFY3",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"864","P49715","Q01196","CEBPA","RUNX1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"865","P49715","P06702","CEBPA","S100A9",1,1,0,1,1,0,NA,"DoRothEA;HTRIdb;HTRIdb_DoRothEA;PAZAR_DoRothEA;SIGNOR;TRRUST_DoRothEA","DoRothEA:9706399;HTRIdb:9706399;SIGNOR:9706399",3,"A",1,3
"866","P49715","P0DJI8","CEBPA","SAA1",1,1,0,1,1,0,NA,"ARACNe-GTEx_DoRothEA;HOCOMOCO_DoRothEA;RegNetwork_DoRothEA;TFactS_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA","",1,"A",0,0
"867","P49715","Q9UPU9","CEBPA","SAMD4A",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"868","P49715","O94885","CEBPA","SASH1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"869","P49715","Q8WTV0","CEBPA","SCARB1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"870","P49715","O00767","CEBPA","SCD",1,1,0,1,1,0,NA,"ARACNe-GTEx_DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TFactS_DoRothEA;TRED_DoRothEA","",0,"A",0,0
"871","P49715","Q9UQD0","CEBPA","SCN8A",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"872","P49715","P34741","CEBPA","SDC2",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"873","P49715","Q92854","CEBPA","SEMA4D",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"874","P49715","Q9UHD8","CEBPA","SEPT9",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"875","P49715","Q9UGK8","CEBPA","SERGEF",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"876","P49715","Q86VE9","CEBPA","SERINC5",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"877","P49715","P01008","CEBPA","SERPINC1",1,1,0,1,1,0,NA,"PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA","",1,"A",0,0
"878","P49715","Q8WTS6","CEBPA","SETD7",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"879","P49715","P35247","CEBPA","SFTPD",1,1,0,1,1,0,NA,"RegNetwork_DoRothEA;SIGNOR;TRED_DoRothEA;TRRUST_DoRothEA","SIGNOR:11912209",2,"A",1,1
"880","P49715","O00141","CEBPA","SGK1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"881","P49715","Q9P0V3","CEBPA","SH3BP4",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"882","P49715","O60239","CEBPA","SH3BP5",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"883","P49715","Q96B97","CEBPA","SH3KBP1",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"884","P49715","Q9UPX8","CEBPA","SHANK2",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"885","P49715","Q9Y2K2","CEBPA","SIK3",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"886","P49715","Q9H173","CEBPA","SIL1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"887","P49715","O43166","CEBPA","SIPA1L1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"888","P49715","Q14973","CEBPA","SLC10A1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA","",1,"A",0,0
"889","P49715","Q86YT5","CEBPA","SLC13A5",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"890","P49715","A1A5C7","CEBPA","SLC22A23",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
